student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,absences,G1,G2,G3,ClusterID,Recommendation,Tools
258,0,1,0.2857142857142856,1,0,1,1.0,1.0,4,4,0,1,0.0,0.0,0.0,0.1875,0.5263157894736842,0.4210526315789473,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
259,0,0,0.2857142857142856,1,0,1,0.75,0.5,2,2,0,0,0.0,0.3333333333333333,0.0,0.125,0.7368421052631579,0.7368421052631579,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
260,0,0,0.2857142857142856,1,1,1,0.25,0.25,0,0,0,1,0.0,0.6666666666666667,0.0,0.3125,0.5789473684210527,0.5263157894736842,0.5263157894736842,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
261,0,0,0.1428571428571428,1,0,1,0.25,0.5,2,2,0,1,0.0,0.0,0.0,0.125,0.631578947368421,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
262,0,0,0.2857142857142856,0,0,1,0.5,0.25,0,3,0,1,0.6666666666666667,0.3333333333333333,0.0,0.0625,0.6842105263157894,0.6842105263157894,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
263,0,0,0.2857142857142856,0,1,0,0.25,1.0,2,2,0,2,1.0,0.0,0.3333333333333333,0.4375,0.4736842105263157,0.4736842105263157,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
264,0,1,0.4285714285714284,1,0,1,0.5,0.5,2,3,3,0,0.0,0.3333333333333333,0.0,0.5,0.4210526315789473,0.3684210526315789,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
265,0,0,0.2857142857142856,1,1,0,0.5,0.5,2,2,1,1,0.0,0.0,0.3333333333333333,0.25,0.5789473684210527,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
266,0,0,0.2857142857142856,0,1,1,0.25,0.25,0,2,0,1,0.3333333333333333,0.6666666666666667,0.0,0.125,0.7894736842105263,0.7368421052631579,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
267,0,0,0.2857142857142856,1,1,0,1.0,0.5,4,2,0,1,0.0,0.3333333333333333,0.0,0.125,0.7894736842105263,0.7368421052631579,0.7368421052631579,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
268,0,1,0.2857142857142856,1,1,1,1.0,0.75,1,2,0,1,0.3333333333333333,0.3333333333333333,0.0,0.25,0.7894736842105263,0.7894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
269,0,1,0.2857142857142856,0,1,0,1.0,1.0,4,2,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.631578947368421,0.631578947368421,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
270,0,1,0.1428571428571428,1,1,1,1.0,0.75,4,2,0,1,0.0,0.0,0.0,0.21875,0.7368421052631579,0.7368421052631579,0.7894736842105263,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
271,0,1,0.1428571428571428,1,0,1,1.0,1.0,3,3,0,1,0.0,0.0,0.0,0.125,0.7368421052631579,0.7894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
272,0,0,0.2857142857142856,1,0,1,1.0,1.0,4,3,0,1,0.0,0.3333333333333333,0.0,0.0625,0.5789473684210527,0.5789473684210527,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
273,0,1,0.2857142857142856,0,0,1,0.25,0.25,2,2,1,0,0.3333333333333333,0.6666666666666667,0.0,0.0625,0.6842105263157894,0.7368421052631579,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
274,0,0,0.2857142857142856,1,0,1,0.75,0.75,3,2,1,1,0.3333333333333333,0.6666666666666667,0.0,0.3125,0.5789473684210527,0.5789473684210527,0.5789473684210527,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
275,0,0,0.2857142857142856,1,0,1,0.25,0.25,0,2,0,1,0.0,0.3333333333333333,0.0,0.3125,0.5263157894736842,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
276,0,0,0.4285714285714284,1,0,1,0.5,0.25,2,2,0,2,0.3333333333333333,0.6666666666666667,0.0,0.3125,0.631578947368421,0.5263157894736842,0.5789473684210527,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
277,0,1,0.1428571428571428,1,0,1,0.5,0.25,2,2,0,1,0.6666666666666667,0.0,0.0,0.21875,0.7894736842105263,0.8421052631578947,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
278,0,0,0.2857142857142856,1,0,1,0.25,0.25,2,3,0,0,0.0,0.3333333333333333,0.0,0.125,0.5789473684210527,0.5263157894736842,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
279,0,1,0.2857142857142856,1,0,1,0.5,0.75,2,2,0,0,0.3333333333333333,0.0,0.0,0.0625,0.4736842105263157,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
280,0,1,1.0,1,0,1,0.75,0.25,3,3,2,1,0.0,0.0,1.0,0.375,0.3684210526315789,0.4210526315789473,0.2631578947368421,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
281,0,1,0.4285714285714284,0,1,1,0.75,0.75,2,3,0,1,0.0,0.3333333333333333,0.0,0.25,0.5263157894736842,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
282,0,1,0.1428571428571428,1,0,1,0.0,0.5,2,2,2,1,0.0,0.0,0.0,0.0,0.5789473684210527,0.631578947368421,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
283,0,1,0.4285714285714284,1,0,1,0.75,0.5,3,2,0,1,0.3333333333333333,0.0,0.0,0.25,0.3684210526315789,0.4210526315789473,0.3684210526315789,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
284,0,1,0.1428571428571428,1,0,1,0.75,0.75,0,2,3,2,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.125,0.4736842105263157,0.5789473684210527,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
285,0,1,0.4285714285714284,1,0,1,0.5,0.25,3,3,2,1,0.0,0.0,0.6666666666666666,0.125,0.3684210526315789,0.4210526315789473,0.3157894736842105,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
286,0,1,0.1428571428571428,0,0,1,0.5,0.25,2,2,0,1,0.3333333333333333,0.0,0.0,0.0625,0.7368421052631579,0.6842105263157894,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
287,0,1,0.2857142857142856,0,0,1,0.5,0.25,2,2,0,1,0.0,0.0,0.0,0.0,0.631578947368421,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
288,0,1,0.2857142857142856,1,1,1,0.25,0.25,1,2,0,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4736842105263157,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
289,0,0,0.4285714285714284,1,1,0,0.5,0.25,2,2,0,1,0.0,0.3333333333333333,0.0,0.0625,0.631578947368421,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
290,0,0,0.2857142857142856,1,1,1,1.0,0.5,4,3,3,1,0.0,1.0,0.0,0.0625,0.7368421052631579,0.7894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
291,0,0,0.5714285714285712,1,0,1,0.5,0.5,3,3,1,1,0.0,0.3333333333333333,0.0,0.0,0.5263157894736842,0.5263157894736842,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
292,0,1,0.4285714285714284,1,1,1,0.5,0.25,3,2,0,1,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.125,0.5789473684210527,0.5263157894736842,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
293,0,0,0.2857142857142856,0,0,1,1.0,0.5,2,2,0,1,0.0,0.6666666666666667,0.0,0.0625,0.5789473684210527,0.631578947368421,0.7368421052631579,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
294,0,0,0.4285714285714284,1,1,1,0.25,0.25,2,0,1,1,0.0,0.6666666666666667,0.0,0.125,0.5789473684210527,0.631578947368421,0.7368421052631579,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
295,0,0,0.4285714285714284,0,0,1,0.5,0.5,2,2,1,1,0.0,0.3333333333333333,0.0,0.125,0.5789473684210527,0.5789473684210527,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
296,0,1,0.5714285714285712,1,1,0,1.0,0.75,3,0,3,1,0.0,0.3333333333333333,0.0,0.125,0.5789473684210527,0.6842105263157894,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
297,0,1,0.4285714285714284,1,0,1,0.5,0.25,2,2,1,1,0.0,0.3333333333333333,0.0,0.0625,0.8421052631578947,0.8421052631578947,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
298,0,1,0.2857142857142856,0,0,1,0.5,0.5,2,3,2,1,0.3333333333333333,0.0,0.0,0.0,0.4736842105263157,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
299,0,0,0.2857142857142856,1,1,1,0.5,0.5,3,3,0,0,0.0,1.0,0.0,0.0625,0.5263157894736842,0.5789473684210527,0.631578947368421,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
300,0,0,0.714285714285714,0,0,1,0.5,0.25,2,2,0,2,0.3333333333333333,0.3333333333333333,0.0,0.25,0.5263157894736842,0.631578947368421,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
301,0,0,0.4285714285714284,1,0,1,1.0,0.75,3,2,1,0,0.0,0.3333333333333333,0.0,0.0625,0.7894736842105263,0.7894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
302,0,1,0.4285714285714284,1,0,1,1.0,0.75,4,2,0,1,0.0,0.3333333333333333,0.0,0.0625,0.5263157894736842,0.5263157894736842,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
303,0,1,0.4285714285714284,0,0,1,0.75,0.5,2,2,0,1,0.0,0.6666666666666667,0.0,0.0625,0.5263157894736842,0.5789473684210527,0.631578947368421,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
304,0,0,0.2857142857142856,1,0,1,0.75,0.75,2,2,1,1,0.0,0.6666666666666667,0.0,0.0625,0.7894736842105263,0.631578947368421,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
305,0,0,0.4285714285714284,1,0,1,0.5,0.5,0,3,1,1,0.0,0.6666666666666667,0.0,0.0,0.5789473684210527,0.631578947368421,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
306,0,1,0.2857142857142856,1,0,1,0.5,0.5,2,2,1,0,0.3333333333333333,0.0,0.0,0.25,0.4210526315789473,0.4210526315789473,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
307,0,1,0.4285714285714284,0,1,0,0.75,1.0,2,2,3,1,0.3333333333333333,0.3333333333333333,0.0,0.1875,0.7894736842105263,0.8421052631578947,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
308,0,1,0.2857142857142856,1,0,1,0.75,0.25,3,2,2,1,0.0,0.3333333333333333,0.0,0.0,0.5789473684210527,0.5789473684210527,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
309,0,0,0.4285714285714284,0,0,1,1.0,1.0,4,2,3,1,0.3333333333333333,0.3333333333333333,0.0,0.25,0.5263157894736842,0.5789473684210527,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
310,0,1,0.4285714285714284,1,0,1,1.0,0.5,1,2,3,0,0.0,0.3333333333333333,0.0,0.125,0.5263157894736842,0.631578947368421,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
311,0,0,0.4285714285714284,0,0,1,0.5,0.25,2,2,3,1,0.3333333333333333,0.3333333333333333,0.0,0.375,0.4210526315789473,0.4736842105263157,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
312,0,0,0.5714285714285712,1,0,1,0.75,0.75,2,3,1,2,0.0,0.3333333333333333,0.0,0.5,0.5789473684210527,0.631578947368421,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
